SURVEY_ID,PARTICIPANT_ID,QUESTION_ID,ANSWER_ID
401765993,7501958449,76376764,"609307304"
401765993,7501958449,76376765,"609307307"
401765993,7501958449,76376767,"609307322"
401765993,7501958449,76376766,"609307314"
401765993,7510633023,76376760,"609307272"
401765993,7510633023,76376761,"609307280"
401765993,7510633023,76376762,"609307290"
401765993,7510633023,76376763,"609307293"
401765993,7510633023,76376764,"609307304"
401765993,7510633023,76376765,"609307311"
401765993,7510633023,76376767,"609307323"
401765993,7510633023,76376766,"609307316"
401765993,7510633023,76376768,"I still do not know the status of my claim. Workman's comp required me to go to a certain hospital. The hospital there wasn't interested in taking my workman's comp claim form or paperwork provided by my employer. I offered the paperwork to them 3 times. I don't know if it's been paid or not. "
401765993,7510633028,76376760,"609307270"
401765993,7510633028,76376761,"609307278"
401765993,7510633028,76376762,"609307290"
401765993,7510633028,76376763,"609307292"
401765993,7510633028,76376764,"609307304"
401765993,7510633028,76376765,"609307307"
401765993,7510633028,76376767,"609307321"
401765993,7510633028,76376766,"609307313"
401765993,7525774434,76376760,"609307270"
401765993,7525774434,76376761,"609307278"
401765993,7525774434,76376762,"609307290"
401765993,7525774434,76376763,"609307292"
401765993,7525774434,76376764,"609307304"
401765993,7525774434,76376765,"609307306"
401765993,7525774434,76376767,"609307320"
401765993,7525774434,76376766,"609307313"
401765993,7525774385,76376760,"609307270"
401765993,7525774385,76376761,"609307278"
401765993,7525774385,76376762,"609307285"
401765993,7525774385,76376763,"609307292"
401765993,7525774385,76376764,"609307299"
401765993,7525774385,76376765,"609307306"
401765993,7525774385,76376767,"609307320"
401765993,7525774385,76376766,"609307313"
401765993,7525774385,76376768,"I am about to be homeless and lose my car over empires packing and want empire held accountable for it and other things to that was done to me"
401765993,7525774455,76376760,"609307271"
401765993,7525774455,76376761,"609307279"
401765993,7525774455,76376762,"609307285"
401765993,7525774455,76376763,"609307292"
401765993,7525774455,76376764,"609307300"
401765993,7525774455,76376765,"609307307"
401765993,7525774455,76376767,"609307321"
401765993,7525774455,76376766,"609307314"
401765993,7525774455,76376768,"I am very pleased so far with the promptness and efficient manner that my situation is being handled."
401765993,7525774383,76376760,"609307273"
401765993,7525774383,76376761,"609307281"
401765993,7525774383,76376762,"609307287"
401765993,7525774383,76376763,"609307294"
401765993,7525774383,76376764,"609307302"
401765993,7525774383,76376765,"609307310"
401765993,7525774383,76376767,"609307324"
401765993,7525774383,76376766,"609307316"
401765993,7525774383,76376768,"Several doctors at OSUWMC weren't good enough. You send me to see a nurse (CNP) for approval to go back to work!!"
401765993,7525774413,76376760,"609307271"
401765993,7525774413,76376761,"609307279"
401765993,7525774413,76376762,"609307285"
401765993,7525774413,76376763,"609307292"
401765993,7525774413,76376764,"609307299"
401765993,7525774413,76376765,"609307311"
401765993,7525774413,76376767,"609307321"
401765993,7525774413,76376766,"609307318"
401765993,7525774413,76376768,"The only reason I marked N/A for #6 & #8 is that I haven't heard if everything was approved. I'm assuming so since I haven't received anything saying it was denied. The rep that I spoke with when I had double claims was very helpful."
401765993,7539682270,76376760,"609307272"
401765993,7539682270,76376761,"609307282"
401765993,7539682270,76376762,"609307287"
401765993,7539682270,76376763,"609307296"
401765993,7539682270,76376764,"609307300"
401765993,7539682270,76376765,"609307310"
401765993,7539682270,76376767,"609307324"
401765993,7539682270,76376766,"609307317"
401765993,7552679069,76376760,"609307272"
401765993,7552679069,76376761,"609307278"
401765993,7552679069,76376762,"609307285"
401765993,7552679069,76376763,"609307292"
401765993,7552679069,76376764,"609307299"
401765993,7552679069,76376765,"609307308"
401765993,7552679069,76376767,"609307320"
401765993,7552679069,76376766,"609307313"
401765993,7552679101,76376760,"609307270"
401765993,7552679101,76376761,"609307278"
401765993,7552679101,76376762,"609307285"
401765993,7552679101,76376763,"609307292"
401765993,7552679101,76376764,"609307299"
401765993,7552679101,76376765,"609307306"
401765993,7552679101,76376767,"609307320"
401765993,7552679101,76376766,"609307313"
401765993,7565335188,76376760,"609307271"
401765993,7565335188,76376761,"609307279"
401765993,7565335188,76376762,"609307290"
401765993,7565335188,76376763,"609307293"
401765993,7565335188,76376764,"609307300"
401765993,7565335188,76376765,"609307306"
401765993,7565335188,76376767,"609307321"
401765993,7565335188,76376766,"609307314"
401765993,7565335158,76376760,"609307273"
401765993,7565335158,76376761,"609307279"
401765993,7565335158,76376762,"609307288"
401765993,7565335158,76376763,"609307294"
401765993,7565335158,76376764,"609307300"
401765993,7565335158,76376765,"609307309"
401765993,7565335158,76376767,"609307324"
401765993,7565335158,76376766,"609307316"
401765993,7565335158,76376768,"I have never filed a worker's compensation claim before so I had no expectations on how the process works.  I still don't know, nothing has been explained to me.  I have provided all requested information but don't know what happens next, status of my claim, etc.  But my interactions to date have been professional. "
401765993,7580025876,76376760,"609307272"
401765993,7580025876,76376761,"609307279"
401765993,7580025876,76376762,"609307286"
401765993,7580025876,76376763,"609307293"
401765993,7580025876,76376764,"609307300"
401765993,7580025876,76376765,"609307309"
401765993,7580025876,76376767,"609307322"
401765993,7580025876,76376766,"609307315"
401765993,7580025876,76376768,"I think a generic email about what is happening and should happen should be sent when ever you get a claim in. Within the hour just to let the person know you received it and what they should expect from you.  And stuff they can do.  This should be an automatic thing given out "
401765993,7580025902,76376760,"609307274"
401765993,7580025902,76376761,"609307282"
401765993,7580025902,76376762,"609307289"
401765993,7580025902,76376763,"609307296"
401765993,7580025902,76376764,"609307303"
401765993,7580025902,76376765,"609307310"
401765993,7580025902,76376767,"609307324"
401765993,7580025902,76376766,"609307317"
401765993,7580025902,76376768,"I dont know who was at fault for this... But I was billed for the claim and had to jump through red tape to get it covered.  Apparently a claim hadnt ever been appropriately filed when the incident happened.  I appreciate my HR team, and if it were on them, that is a shame.  I would hate for them to catch flak for this.  If it were the BWC or its process... it was clunky and I would be hesitant to want to bother with this in the future.  I am afraid of what a more serious claim would bring. "
401765993,7580025899,76376760,"609307271"
401765993,7580025899,76376761,"609307278"
401765993,7580025899,76376762,"609307290"
401765993,7580025899,76376763,"609307297"
401765993,7580025899,76376764,"609307304"
401765993,7580025899,76376765,"609307307"
401765993,7580025899,76376767,"609307323"
401765993,7580025899,76376766,"609307314"
401765993,7565335159,76376760,"609307273"
401765993,7565335159,76376761,"609307281"
401765993,7565335159,76376762,"609307288"
401765993,7565335159,76376763,"609307295"
401765993,7565335159,76376764,"609307302"
401765993,7565335159,76376765,"609307309"
401765993,7565335159,76376767,"609307323"
401765993,7565335159,76376766,"609307316"
401765993,7565335159,76376768,"I am still waiting for yor response,my phone number is 9376261501."
401765993,7596800393,76376760,"609307271"
401765993,7596800393,76376761,"609307279"
401765993,7596800393,76376762,"609307290"
401765993,7596800393,76376763,"609307297"
401765993,7596800393,76376764,"609307304"
401765993,7596800393,76376765,"609307307"
401765993,7596800393,76376767,"609307322"
401765993,7596800393,76376766,"609307314"
401765993,7596800378,76376760,"609307274"
401765993,7596800378,76376761,"609307282"
401765993,7596800378,76376762,"609307289"
401765993,7596800378,76376763,"609307294"
401765993,7596800378,76376764,"609307303"
401765993,7596800378,76376765,"609307310"
401765993,7596800378,76376767,"609307324"
401765993,7596800378,76376766,"609307317"
401765993,7596800378,76376768,"I have not received any medical guidance to help with injury. I had injured my back, had to continue working, the pain has eased up, somewhat. I now have numbness down my left leg, still waiting to hear from OBWC to get guidance for physical therapy or next steps.       hysical therapy  "
401765993,7596800399,76376760,"609307273"
401765993,7596800399,76376761,"609307279"
401765993,7596800399,76376762,"609307286"
401765993,7596800399,76376763,"609307293"
401765993,7596800399,76376764,"609307300"
401765993,7596800399,76376765,"609307309"
401765993,7596800399,76376767,"609307323"
401765993,7596800399,76376766,"609307315"
401765993,7596800373,76376760,"609307273"
401765993,7596800373,76376761,"609307278"
401765993,7596800373,76376762,"609307285"
401765993,7596800373,76376763,"609307292"
401765993,7596800373,76376764,"609307299"
401765993,7596800373,76376765,"609307309"
401765993,7596800373,76376767,"609307320"
401765993,7596800373,76376766,"609307317"
401765993,7596800373,76376768,"Claim system is garbage and can leave worker without compensation when forced out of work very extremely long periods of time  unless you claim is approved and not in hearing status you get no compensation "
401765993,7610522665,76376760,"609307273"
401765993,7610522665,76376761,"609307281"
401765993,7610522665,76376762,"609307288"
401765993,7610522665,76376763,"609307295"
401765993,7610522665,76376764,"609307303"
401765993,7610522665,76376765,"609307308"
401765993,7610522665,76376767,"609307324"
401765993,7610522665,76376766,"609307316"
401765993,7610522665,76376768,"i truly had no clue what was going on or what i had to do in regards to workmans comp. i really didnt understand some of the papers i was sent, and when i called whoever was supposed to be handling my case they never returned the call. very confusing process"
401765993,7623185863,76376760,"609307270"
401765993,7623185863,76376761,"609307278"
401765993,7623185863,76376762,"609307285"
401765993,7623185863,76376763,"609307292"
401765993,7623185863,76376764,"609307304"
401765993,7623185863,76376765,"609307307"
401765993,7623185863,76376767,"609307321"
401765993,7623185863,76376766,"609307314"
401765993,7623185924,76376760,"609307271"
401765993,7623185924,76376761,"609307279"
401765993,7623185924,76376762,"609307290"
401765993,7623185924,76376763,"609307297"
401765993,7623185924,76376764,"609307300"
401765993,7623185924,76376765,"609307307"
401765993,7623185924,76376767,"609307321"
401765993,7623185924,76376766,"609307315"
401765993,7623185922,76376760,"609307272"
401765993,7623185922,76376761,"609307279"
401765993,7623185922,76376762,"609307288"
401765993,7623185922,76376763,"609307294"
401765993,7623185922,76376764,"609307301"
401765993,7623185922,76376765,"609307308"
401765993,7623185922,76376767,"609307322"
401765993,7623185922,76376766,"609307315"
401765993,7623185908,76376760,"609307271"
401765993,7623185908,76376761,"609307279"
401765993,7623185908,76376762,"609307286"
401765993,7623185908,76376763,"609307293"
401765993,7623185908,76376764,"609307300"
401765993,7623185908,76376765,"609307307"
401765993,7623185908,76376767,"609307323"
401765993,7623185908,76376766,"609307315"
401765993,7623185921,76376760,"609307271"
401765993,7623185921,76376761,"609307278"
401765993,7623185921,76376762,"609307285"
401765993,7623185921,76376763,"609307292"
401765993,7623185921,76376764,"609307299"
401765993,7623185921,76376765,"609307308"
401765993,7623185921,76376767,"609307321"
401765993,7623185921,76376766,"609307314"
401765993,7552679091,76376760,"609307273"
401765993,7552679091,76376761,"609307279"
401765993,7552679091,76376762,"609307289"
401765993,7552679091,76376763,"609307294"
401765993,7552679091,76376764,"609307303"
401765993,7552679091,76376765,"609307309"
401765993,7552679091,76376767,"609307324"
401765993,7552679091,76376766,"609307313"
401765993,7552679091,76376768,"I kept getting letters in the mail that they needed more very specific information to which I could not provide since I saw an Urgent Care doctor and not my regular physician. I called twice to speak with my case manager and could not get in touch with him, even left a voicemail at one point. I know I was the patient but they were making me the unnecessary middle-man and I did not appreciate it. My manager got a hold of someone after a 10 minute wait time and was told everything was all good and for me to disregard any mailings I got/would be getting. The lack of communication with me was not professional or appreciated."
401765993,7623185883,76376760,"609307273"
401765993,7623185883,76376761,"609307280"
401765993,7623185883,76376762,"609307288"
401765993,7623185883,76376763,"609307294"
401765993,7623185883,76376764,"609307299"
401765993,7623185883,76376765,"609307306"
401765993,7623185883,76376767,"609307323"
401765993,7623185883,76376766,"609307315"
401765993,7637949375,76376760,"609307270"
401765993,7637949375,76376761,"609307279"
401765993,7637949375,76376762,"609307286"
401765993,7637949375,76376763,"609307293"
401765993,7637949375,76376764,"609307300"
401765993,7637949375,76376765,"609307306"
401765993,7637949375,76376767,"609307321"
401765993,7637949375,76376766,"609307314"
401765993,7652133861,76376760,"609307272"
401765993,7652133861,76376761,"609307278"
401765993,7652133861,76376762,"609307287"
401765993,7652133861,76376763,"609307293"
401765993,7652133861,76376764,"609307302"
401765993,7652133861,76376765,"609307307"
401765993,7652133861,76376767,"609307322"
401765993,7652133861,76376766,"609307315"
401765993,7652133861,76376768,"My rehab should be longer I still have no strength in my left arm out to my side I don't think I should have been released from work thearpy until my strength has improved it could tear again"
401765993,7652133870,76376760,"609307270"
401765993,7652133870,76376761,"609307278"
401765993,7652133870,76376762,"609307290"
401765993,7652133870,76376763,"609307292"
401765993,7652133870,76376764,"609307299"
401765993,7652133870,76376765,"609307306"
401765993,7652133870,76376767,"609307320"
401765993,7652133870,76376766,"609307313"
401765993,7652133892,76376760,"609307273"
401765993,7652133892,76376761,"609307280"
401765993,7652133892,76376762,"609307290"
401765993,7652133892,76376763,"609307297"
401765993,7652133892,76376764,"609307304"
401765993,7652133892,76376765,"609307311"
401765993,7652133892,76376767,"609307324"
401765993,7652133892,76376766,"609307316"
401765993,7652133892,76376768,"I didn t receive compensation, work restrictions didn t agree with company requirements to perform job"
401765993,7652133907,76376760,"609307272"
401765993,7652133907,76376761,"609307280"
401765993,7652133907,76376762,"609307286"
401765993,7652133907,76376763,"609307292"
401765993,7652133907,76376764,"609307300"
401765993,7652133907,76376765,"609307308"
401765993,7652133907,76376767,"609307321"
401765993,7652133907,76376766,"609307315"
401765993,7652133868,76376760,"609307270"
401765993,7652133868,76376761,"609307278"
401765993,7652133868,76376762,"609307285"
401765993,7652133868,76376763,"609307292"
401765993,7652133868,76376764,"609307299"
401765993,7652133868,76376765,"609307306"
401765993,7652133868,76376767,"609307320"
401765993,7652133868,76376766,"609307313"
401765993,7667954906,76376760,"609307274"
401765993,7667954906,76376761,"609307279"
401765993,7667954906,76376762,"609307289"
401765993,7667954906,76376763,"609307296"
401765993,7667954906,76376764,"609307303"
401765993,7667954906,76376765,"609307310"
401765993,7667954906,76376767,"609307321"
401765993,7667954906,76376766,"609307317"
401765993,7667954906,76376768,"The process was still a little confusing, but that's probably just me. The biggest frustration was that my own Dr wouldn't see me because it was worker's comp related and no one here knew where else I could go, except the ER. Not your problem though."
401765993,7667954919,76376760,"609307272"
401765993,7667954919,76376761,"609307282"
401765993,7667954919,76376762,"609307289"
401765993,7667954919,76376763,"609307294"
401765993,7667954919,76376764,"609307302"
401765993,7667954919,76376765,"609307310"
401765993,7667954919,76376767,"609307324"
401765993,7667954919,76376766,"609307317"
401765993,7667954836,76376760,"609307271"
401765993,7667954836,76376761,"609307279"
401765993,7667954836,76376762,"609307290"
401765993,7667954836,76376763,"609307297"
401765993,7667954836,76376764,"609307303"
401765993,7667954836,76376765,"609307307"
401765993,7667954836,76376767,"609307322"
401765993,7667954836,76376766,"609307314"
401765993,7667954877,76376760,"609307270"
401765993,7667954877,76376761,"609307278"
401765993,7667954877,76376762,"609307290"
401765993,7667954877,76376763,"609307292"
401765993,7667954877,76376764,"609307299"
401765993,7667954877,76376765,"609307306"
401765993,7667954877,76376767,"609307320"
401765993,7667954877,76376766,"609307313"
401765993,7667954915,76376760,"609307271"
401765993,7667954915,76376761,"609307280"
401765993,7667954915,76376762,"609307287"
401765993,7667954915,76376763,"609307293"
401765993,7667954915,76376764,"609307302"
401765993,7667954915,76376765,"609307306"
401765993,7667954915,76376767,"609307321"
401765993,7667954915,76376766,"609307314"
401765993,7667954904,76376760,"609307274"
401765993,7667954904,76376761,"609307281"
401765993,7667954904,76376762,"609307288"
401765993,7667954904,76376763,"609307295"
401765993,7667954904,76376764,"609307301"
401765993,7667954904,76376765,"609307309"
401765993,7667954904,76376767,"609307323"
401765993,7667954904,76376766,"609307316"
401765993,7683119616,76376760,"609307270"
401765993,7683119616,76376761,"609307278"
401765993,7683119616,76376762,"609307285"
401765993,7683119616,76376763,"609307292"
401765993,7683119616,76376764,"609307299"
401765993,7683119616,76376765,"609307306"
401765993,7683119616,76376767,"609307325"
401765993,7683119616,76376766,"609307313"
401765993,7683119601,76376760,"609307271"
401765993,7683119601,76376761,"609307278"
401765993,7683119601,76376762,"609307285"
401765993,7683119601,76376763,"609307292"
401765993,7683119601,76376764,"609307299"
401765993,7683119601,76376765,"609307306"
401765993,7683119601,76376767,"609307321"
401765993,7683119601,76376766,"609307313"
401765993,7704180873,76376760,"609307270"
401765993,7704180873,76376761,"609307278"
401765993,7704180873,76376762,"609307285"
401765993,7704180873,76376763,"609307292"
401765993,7704180873,76376764,"609307300"
401765993,7704180873,76376765,"609307306"
401765993,7704180873,76376767,"609307320"
401765993,7704180873,76376766,"609307313"
401765993,7704180852,76376760,"609307272"
401765993,7704180852,76376761,"609307279"
401765993,7704180852,76376762,"609307286"
401765993,7704180852,76376763,"609307293"
401765993,7704180852,76376764,"609307300"
401765993,7704180852,76376765,"609307308"
401765993,7704180852,76376767,"609307322"
401765993,7704180852,76376766,"609307315"
401765993,7704180852,76376768,"I haven t received any information yet of the incident and if it has been taken care of"
401765993,7704180803,76376760,"609307274"
401765993,7704180803,76376761,"609307283"
401765993,7704180803,76376762,"609307288"
401765993,7704180803,76376763,"609307297"
401765993,7704180803,76376764,"609307302"
401765993,7704180803,76376765,"609307310"
401765993,7704180803,76376767,"609307324"
401765993,7704180803,76376766,"609307317"
401765993,7712827513,76376760,"609307272"
401765993,7712827513,76376761,"609307282"
401765993,7712827513,76376762,"609307286"
401765993,7712827513,76376763,"609307294"
401765993,7712827513,76376764,"609307302"
401765993,7712827513,76376765,"609307310"
401765993,7712827513,76376767,"609307324"
401765993,7712827513,76376766,"609307317"
401765993,7712827525,76376760,"609307272"
401765993,7712827525,76376761,"609307278"
401765993,7712827525,76376762,"609307287"
401765993,7712827525,76376763,"609307292"
401765993,7712827525,76376764,"609307299"
401765993,7712827525,76376765,"609307308"
401765993,7712827525,76376767,"609307322"
401765993,7712827525,76376766,"609307315"
401765993,7712827538,76376760,"609307270"
401765993,7712827538,76376761,"609307279"
401765993,7712827538,76376762,"609307286"
401765993,7712827538,76376763,"609307293"
401765993,7712827538,76376764,"609307300"
401765993,7712827538,76376765,"609307307"
401765993,7712827538,76376767,"609307321"
401765993,7712827538,76376766,"609307313"
401765993,7704180837,76376760,"609307274"
401765993,7704180837,76376761,"609307282"
401765993,7704180837,76376762,"609307288"
401765993,7704180837,76376763,"609307294"
401765993,7704180837,76376764,"609307304"
401765993,7704180837,76376765,"609307310"
401765993,7704180837,76376767,"609307324"
401765993,7704180837,76376766,"609307317"
