id	recipient_id	collection_mode	response_status	custom_value	first_name	last_name	email_address	ip_address	language	page_path	collector_id	survey_id	edit_url	analyze_url	total_time	date_modified	date_created	href	pages
13081330104		default	completed					192.131.99.186		[]	411091936	313524368	https://www.surveymonkey.com/r/?sm=o5s9aqRCBzIv5y_2FeIlhoJ2BhlH6dKMUIPeQXJDJclQD78FzEXcsTXHDk5cW7_2BUq1	https://www.surveymonkey.com/analyze/browse/rlBahgNDycoXHznWxlgAQ3mPNAtYRbJxxFhM8Kab1Jo_3D?respondent_id=13081330104	234	2021-10-28T12:43:35+00:00	2021-10-28T12:39:41+00:00	https://api.surveymonkey.com/v3/surveys/313524368/responses/13081330104	"[{'id': '181221499', 'questions': [{'id': '720710845', 'answers': [{'tag_data': [], 'text': 'YES'}]}, {'id': '720710846', 'answers': [{'tag_data': [], 'text': 'DUE PROCESS'}]}, {'id': '720710847', 'answers': [{'tag_data': [], 'text': 'OKAY'}]}, {'id': '720710848', 'answers': [{'tag_data': [], 'text': ""DON'T KNOW""}]}]}]"
13081343941		default	completed					192.131.99.186		[]	411091936	313524368	https://www.surveymonkey.com/r/?sm=2rZDDp7Bx0RMe_2FcVnnuIU_2F6ESUFgxw8rEyBdrjeI58H94s7sK_2B729Gm0QWfgk7g3	https://www.surveymonkey.com/analyze/browse/rlBahgNDycoXHznWxlgAQ3mPNAtYRbJxxFhM8Kab1Jo_3D?respondent_id=13081343941	928	2021-10-28T12:49:13+00:00	2021-10-28T12:33:44+00:00	https://api.surveymonkey.com/v3/surveys/313524368/responses/13081343941	[{'id': '181221499', 'questions': [{'id': '720710845', 'answers': [{'tag_data': [], 'text': 'Interesting that the different people who audit have differing opinions on what is right and wrong.  Which means the CSS opinion on managing the claim is null and void.'}]}, {'id': '720710846', 'answers': [{'tag_data': [], 'text': 'What is expected takes more time than is reasonable based on case load size, and the lack of expected total of job search expected which means there would be more than one audit opinion. Also the job search expectation which used to be a part of rehab is now our responsibility.  Which means we need to be DMC to please the audit. '}]}, {'id': '720710847', 'answers': [{'tag_data': [], 'text': 'Seems the process is still not totally in place.  Lots of back and forth leading to confusion.   Need more work with policy in order to be audited.'}]}, {'id': '720710848', 'answers': [{'tag_data': [], 'text': 'More reasonable expectations on when audits should be done.  How much can be reasonably expected based on case load size. It is easy to find audit questions. But is enough time given to complete everything????  No.'}]}]}]
13081394448		default	completed					192.131.99.186		[]	411091936	313524368	https://www.surveymonkey.com/r/?sm=ycjDcBWlhpkXy_2BUWOmFNh2_2BmSWWQLVn28mvct4KzVrYp99_2FRM1C219eP1Nb1kSGo	https://www.surveymonkey.com/analyze/browse/rlBahgNDycoXHznWxlgAQ3mPNAtYRbJxxFhM8Kab1Jo_3D?respondent_id=13081394448	54	2021-10-28T13:07:59+00:00	2021-10-28T13:07:05+00:00	https://api.surveymonkey.com/v3/surveys/313524368/responses/13081394448	[{'id': '181221499', 'questions': [{'id': '720710845', 'answers': [{'tag_data': [], 'text': 'yes'}]}, {'id': '720710846', 'answers': [{'tag_data': [], 'text': 'yes'}]}, {'id': '720710847', 'answers': [{'tag_data': [], 'text': 'yes'}]}, {'id': '720710848', 'answers': [{'tag_data': [], 'text': 'the workshop to be shorter'}]}]}]
13081512507		default	completed					192.131.99.186		[]	411091936	313524368	https://www.surveymonkey.com/r/?sm=qpRB8HpmklGQAcc_2FYx86uQta9jC7CKNTSVZAz2HxI35LO2Uayz6gQ9K2a_2BfQ8sXV	https://www.surveymonkey.com/analyze/browse/rlBahgNDycoXHznWxlgAQ3mPNAtYRbJxxFhM8Kab1Jo_3D?respondent_id=13081512507	49	2021-10-28T13:50:01+00:00	2021-10-28T13:49:11+00:00	https://api.surveymonkey.com/v3/surveys/313524368/responses/13081512507	[{'id': '181221499', 'questions': [{'id': '720710845', 'answers': [{'tag_data': [], 'text': 'Sure'}]}, {'id': '720710846', 'answers': [{'tag_data': [], 'text': 'None'}]}, {'id': '720710847', 'answers': [{'tag_data': [], 'text': 'Sure'}]}, {'id': '720710848', 'answers': [{'tag_data': [], 'text': 'How to get rid of triage'}]}]}]
13081737532		default	completed					192.131.99.186		[]	411091936	313524368	https://www.surveymonkey.com/r/?sm=AqX8dYQsIi_2BBtm5nEm1LQzBC11Zauqa_2FsFMo05A4NY9PuDKBeAVhFkxza2Q67f3j	https://www.surveymonkey.com/analyze/browse/rlBahgNDycoXHznWxlgAQ3mPNAtYRbJxxFhM8Kab1Jo_3D?respondent_id=13081737532	162	2021-10-28T14:57:26+00:00	2021-10-28T14:54:44+00:00	https://api.surveymonkey.com/v3/surveys/313524368/responses/13081737532	"[{'id': '181221499', 'questions': [{'id': '720710845', 'answers': [{'tag_data': [], 'text': 'yes'}]}, {'id': '720710846', 'answers': [{'tag_data': [], 'text': 'the question to ask is ""how many hours are you spending searching for employment?"" is a great convo starter'}]}, {'id': '720710847', 'answers': [{'tag_data': [], 'text': 'yes and yes'}]}, {'id': '720710848', 'answers': [{'tag_data': [], 'text': 'Tips for managing the RAW Work List'}]}]}]"
13081776168		default	completed					192.131.99.186		[]	411091936	313524368	https://www.surveymonkey.com/r/?sm=pMXxrF4_2BEwWJ2Du0W9jfxQWMGxvqgm52bFBzqPKfsfsa6LDAjIpeQQf7OU7CUleP	https://www.surveymonkey.com/analyze/browse/rlBahgNDycoXHznWxlgAQ3mPNAtYRbJxxFhM8Kab1Jo_3D?respondent_id=13081776168	349	2021-10-28T15:09:22+00:00	2021-10-28T15:03:33+00:00	https://api.surveymonkey.com/v3/surveys/313524368/responses/13081776168	"[{'id': '181221499', 'questions': [{'id': '720710845', 'answers': [{'tag_data': [], 'text': 'yes'}]}, {'id': '720710846', 'answers': [{'tag_data': [], 'text': 'job searches'}]}, {'id': '720710847', 'answers': [{'tag_data': [], 'text': ""yes but could use some more guidance. i dont' get that many but i have public employers who have CBA's which makes it difficult getting dates""}]}, {'id': '720710848', 'answers': [{'tag_data': [], 'text': 'MSS notes in medical referrals completed.  They lack important information. I spend time a lot of time documenting/reviewing for their note to say ""see report""'}]}]}]"
13082093021		default	completed					192.131.99.186		[]	411091936	313524368	https://www.surveymonkey.com/r/?sm=r_2Fro4W3fbqnM7L_2Fng6b08a_2FhSeS_2BCnID_2FGiLEDjcKbcU37TlTB0ri5ZAq38Uzw3z	https://www.surveymonkey.com/analyze/browse/rlBahgNDycoXHznWxlgAQ3mPNAtYRbJxxFhM8Kab1Jo_3D?respondent_id=13082093021	221	2021-10-28T16:51:52+00:00	2021-10-28T16:48:11+00:00	https://api.surveymonkey.com/v3/surveys/313524368/responses/13082093021	[{'id': '181221499', 'questions': [{'id': '720710845', 'answers': [{'tag_data': [], 'text': 'Yes. '}]}, {'id': '720710846', 'answers': [{'tag_data': [], 'text': 'Good faith job search'}]}, {'id': '720710847', 'answers': [{'tag_data': [], 'text': 'Yes. The content was explained quickly.'}]}, {'id': '720710848', 'answers': [{'tag_data': [], 'text': 'Unknown.'}]}]}]
13082546741		default	completed					192.131.99.186		[]	411091936	313524368	https://www.surveymonkey.com/r/?sm=jvwpYUyflbXQDKFLRKTPeRd_2BbBt_2BzWaHsvrqaJ6uZFbXyVPjvg9woY25ZqiwGrbN	https://www.surveymonkey.com/analyze/browse/rlBahgNDycoXHznWxlgAQ3mPNAtYRbJxxFhM8Kab1Jo_3D?respondent_id=13082546741	383	2021-10-28T19:28:28+00:00	2021-10-28T19:22:04+00:00	https://api.surveymonkey.com/v3/surveys/313524368/responses/13082546741	"[{'id': '181221499', 'questions': [{'id': '720710845', 'answers': [{'tag_data': [], 'text': ""Clarification regarding the different types of due process for a C9 AA vs. a C86 AA was very helpful. Still not clear on whether an employer's rejection is sufficient to refer to IC or if additional info is needed.""}]}, {'id': '720710846', 'answers': [{'tag_data': [], 'text': ""View all evidence as a whole (not just the number of job searches, but also the time it takes, the IW's demographics, etc.)""}]}, {'id': '720710847', 'answers': [{'tag_data': [], 'text': 'It was helpful. All questions answered.'}]}, {'id': '720710848', 'answers': [{'tag_data': [], 'text': 'Different types of scheduled loss & the various requirements (amputation vs loss of use vs loss of vision, etc.).'}]}]}]"
13084802266		default	completed					192.131.99.186		[]	411091936	313524368	https://www.surveymonkey.com/r/?sm=Q0LJvh_2BiVWl2KEQVLoe057NziW1neow6rvN6mMLWkJOJ4zpYtqPYm_2BnsJRPwbUHc	https://www.surveymonkey.com/analyze/browse/rlBahgNDycoXHznWxlgAQ3mPNAtYRbJxxFhM8Kab1Jo_3D?respondent_id=13084802266	334	2021-10-29T12:06:15+00:00	2021-10-29T12:00:40+00:00	https://api.surveymonkey.com/v3/surveys/313524368/responses/13084802266	[{'id': '181221499', 'questions': [{'id': '720710845', 'answers': [{'tag_data': [], 'text': 'yes, and it cleared up some confusion on due process'}]}, {'id': '720710846', 'answers': [{'tag_data': [], 'text': 'continue to watch IW restrictions for any hourly decrease and contact with them about job searches'}]}, {'id': '720710847', 'answers': [{'tag_data': [], 'text': 'yes, very informative'}]}, {'id': '720710848', 'answers': [{'tag_data': [], 'text': 'anything'}]}]}]
13084946885		default	completed					192.131.99.186		[]	411091936	313524368	https://www.surveymonkey.com/r/?sm=zBSTZlSlZJSZA8DRzcNqSuSZDogaGnwi8HRVjuBrDo9AF08AIvDUXo3VUxNlnyss	https://www.surveymonkey.com/analyze/browse/rlBahgNDycoXHznWxlgAQ3mPNAtYRbJxxFhM8Kab1Jo_3D?respondent_id=13084946885	1128	2021-10-29T13:01:57+00:00	2021-10-29T12:43:09+00:00	https://api.surveymonkey.com/v3/surveys/313524368/responses/13084946885	"[{'id': '181221499', 'questions': [{'id': '720710845', 'answers': [{'tag_data': [], 'text': 'It was helpful however one subject wasn\'t touched at all during the presentation and had to be brought up at question time - what to do with a claim is EMP objects to C86 condition. It is spelled out in the C9 policy but is vague in the C86 policy. There was double talk during the conversation and then a final answer was given bluntly - refer to IC. No further explanation was given in regards to how the policy is written which is still up for interpretation. I guess ""conflict of evidence"" means the EMP objects. What\'s the purpose of the appeal period - other than it is the law. '}]}, {'id': '720710846', 'answers': [{'tag_data': [], 'text': ""nothing that I didn't already know of""}]}, {'id': '720710847', 'answers': [{'tag_data': [], 'text': ""Helpful to know SC ltrs don't go out on OIL claims however this is contrary to what a policy person told me in a prior mtg. ""}]}, {'id': '720710848', 'answers': [{'tag_data': [], 'text': 'unsure at this time'}]}]}]"
13085449748		default	completed					192.131.99.186		[]	411091936	313524368	https://www.surveymonkey.com/r/?sm=Z3zbxAAeqL3J0JpgKZi7kvpPA50Q65YePcXa9NWe_2B4f81lbkMbzvmyA_2FLqWJ5h28	https://www.surveymonkey.com/analyze/browse/rlBahgNDycoXHznWxlgAQ3mPNAtYRbJxxFhM8Kab1Jo_3D?respondent_id=13085449748	253	2021-10-29T15:52:01+00:00	2021-10-29T15:47:47+00:00	https://api.surveymonkey.com/v3/surveys/313524368/responses/13085449748	[{'id': '181221499', 'questions': [{'id': '720710845', 'answers': [{'tag_data': [], 'text': 'Yes.'}]}, {'id': '720710846', 'answers': [{'tag_data': [], 'text': 'Expect expanded job searches after 60 days and send ad hoc letters to IWs documenting expectations.'}]}, {'id': '720710847', 'answers': [{'tag_data': [], 'text': 'Yes.'}]}]}]
13085558751		default	completed					192.131.99.186		[]	411091936	313524368	https://www.surveymonkey.com/r/?sm=89zoZGtE9ypZ1aCYU5tLB2RB7fZQN4oj7ka_2FiyIQwN0gVpT_2FWMqA0ItTvNEvYePs	https://www.surveymonkey.com/analyze/browse/rlBahgNDycoXHznWxlgAQ3mPNAtYRbJxxFhM8Kab1Jo_3D?respondent_id=13085558751	1429	2021-10-29T16:28:42+00:00	2021-10-29T16:04:53+00:00	https://api.surveymonkey.com/v3/surveys/313524368/responses/13085558751	"[{'id': '181221499', 'questions': [{'id': '720710845', 'answers': [{'tag_data': [], 'text': 'yes'}]}, {'id': '720710846', 'answers': [{'tag_data': [], 'text': 'yes, along with the self-help aid'}]}, {'id': '720710847', 'answers': [{'tag_data': [], 'text': 'yes, along with the self-help aid'}]}, {'id': '720710848', 'answers': [{'tag_data': [], 'text': ""I'm not sure""}]}]}]"
13085919612		default	completed					192.131.99.186		[]	411091936	313524368	https://www.surveymonkey.com/r/?sm=Sb6Tw336IoqFASlyZ8FOMZ1iMMU2dvmNEWKfXXHLQwVOLFqDoSptQPcyXl6MJ4zS	https://www.surveymonkey.com/analyze/browse/rlBahgNDycoXHznWxlgAQ3mPNAtYRbJxxFhM8Kab1Jo_3D?respondent_id=13085919612	25	2021-10-29T18:37:58+00:00	2021-10-29T18:37:32+00:00	https://api.surveymonkey.com/v3/surveys/313524368/responses/13085919612	[{'id': '181221499', 'questions': [{'id': '720710845', 'answers': [{'tag_data': [], 'text': 'yes'}]}, {'id': '720710846', 'answers': [{'tag_data': [], 'text': 'due process'}]}, {'id': '720710847', 'answers': [{'tag_data': [], 'text': 'yes'}]}, {'id': '720710848', 'answers': [{'tag_data': [], 'text': 'overpayment and reclaim'}]}]}]
13090944437		default	completed					192.131.99.186		[]	411091936	313524368	https://www.surveymonkey.com/r/?sm=qPOh_2BVAJvYAIQZ2LDTT_2B4oWYLTB00W8vnRjhqKbhSrt61suymXT3nCAfrq5rWzQ3	https://www.surveymonkey.com/analyze/browse/rlBahgNDycoXHznWxlgAQ3mPNAtYRbJxxFhM8Kab1Jo_3D?respondent_id=13090944437	64	2021-11-01T16:03:56+00:00	2021-11-01T16:02:51+00:00	https://api.surveymonkey.com/v3/surveys/313524368/responses/13090944437	[{'id': '181221499', 'questions': [{'id': '720710845', 'answers': [{'tag_data': [], 'text': 'Yes'}]}, {'id': '720710846', 'answers': [{'tag_data': [], 'text': 'unsure'}]}, {'id': '720710847', 'answers': [{'tag_data': [], 'text': 'yes'}]}, {'id': '720710848', 'answers': [{'tag_data': [], 'text': 'unsure'}]}]}]
13093500575		default	completed					192.131.99.186		[]	411091936	313524368	https://www.surveymonkey.com/r/?sm=C4aQ4y2mYS1izaEpD8Bdngz8iG_2BgAFEJ1JSxTlLqLOfxc7Sb1IieDg8I6aF4aYR_2F	https://www.surveymonkey.com/analyze/browse/rlBahgNDycoXHznWxlgAQ3mPNAtYRbJxxFhM8Kab1Jo_3D?respondent_id=13093500575	85	2021-11-02T13:13:22+00:00	2021-11-02T13:11:57+00:00	https://api.surveymonkey.com/v3/surveys/313524368/responses/13093500575	[{'id': '181221499', 'questions': [{'id': '720710845', 'answers': [{'tag_data': [], 'text': 'I did not learn anything which I did not previously know'}]}, {'id': '720710846', 'answers': [{'tag_data': [], 'text': 'n/a'}]}, {'id': '720710847', 'answers': [{'tag_data': [], 'text': 'yes'}]}, {'id': '720710848', 'answers': [{'tag_data': [], 'text': 'Temporary Total Disability Compensation'}]}]}]
13100068140		default	completed					192.131.99.186		[]	411091936	313524368	https://www.surveymonkey.com/r/?sm=jzYYY3A1JtgvJbNaBBiC45tEDUCIlpNYC7vzrExU_2FPfp15kFgS9OnDffnUIoDX9K	https://www.surveymonkey.com/analyze/browse/rlBahgNDycoXHznWxlgAQ3mPNAtYRbJxxFhM8Kab1Jo_3D?respondent_id=13100068140	142	2021-11-04T13:44:04+00:00	2021-11-04T13:41:42+00:00	https://api.surveymonkey.com/v3/surveys/313524368/responses/13100068140	[{'id': '181221499', 'questions': [{'id': '720710845', 'answers': [{'tag_data': [], 'text': 'YES'}]}, {'id': '720710846', 'answers': [{'tag_data': [], 'text': 'NOTHING NEW'}]}, {'id': '720710847', 'answers': [{'tag_data': [], 'text': 'YES'}]}, {'id': '720710848', 'answers': [{'tag_data': [], 'text': 'I would skip the 2 facts and a fib. That is a worthless ice breaker that asks us to judge someone we do not know based up on appearance alone. It is not the same as the ones done by senior management. '}]}]}]
13100205693		default	completed					192.131.99.186		[]	411091936	313524368	https://www.surveymonkey.com/r/?sm=Rznthn7t81W_2FhB_2BQRQ4YVuIrOX4krD98sqi_2Blsuo4oFyWxpS9l90lk_2Bo1xvulxtg	https://www.surveymonkey.com/analyze/browse/rlBahgNDycoXHznWxlgAQ3mPNAtYRbJxxFhM8Kab1Jo_3D?respondent_id=13100205693	2060	2021-11-04T14:22:28+00:00	2021-11-04T13:48:08+00:00	https://api.surveymonkey.com/v3/surveys/313524368/responses/13100205693	"[{'id': '181221499', 'questions': [{'id': '720710845', 'answers': [{'tag_data': [], 'text': 'Yes!'}]}, {'id': '720710846', 'answers': [{'tag_data': [], 'text': 'Review Medco14s and the information on job searches was great.'}]}, {'id': '720710847', 'answers': [{'tag_data': [], 'text': 'Yes! Excellent overview of the policy.'}]}, {'id': '720710848', 'answers': [{'tag_data': [], 'text': ""Reactivations (we've done it before but a refresher would be nice)""}]}]}]"
13100230555		default	completed					192.131.99.186		[]	411091936	313524368	https://www.surveymonkey.com/r/?sm=lY6Mqm1tbtYifQ6TMhMe3pyf9WxpF0_2Fa_2Fn31ub_2FNKuCla_2FkuJV_2BmpA8a7WzeUBO4	https://www.surveymonkey.com/analyze/browse/rlBahgNDycoXHznWxlgAQ3mPNAtYRbJxxFhM8Kab1Jo_3D?respondent_id=13100230555	112	2021-11-04T14:29:29+00:00	2021-11-04T14:27:37+00:00	https://api.surveymonkey.com/v3/surveys/313524368/responses/13100230555	"[{'id': '181221499', 'questions': [{'id': '720710848', 'answers': [{'tag_data': [], 'text': ""Assistance for R@W in managing the volume of the caseload. R@W is not like RTW and a lot of R@W don't realize it is necessary to work off the  89.2 report to keep your head above water,""}]}]}]"
